date|month|quarter|year|account|country|oem|model|product_id|product_title|processor|processor_model|number|gen|graphic_card|ram|storage|storage_type|screen_size|form_factor|original_price|selling_price|usd_selling_price|currency|Evo|Gaming|Vpro|Premium|3p_1p|s1|s2|p1|p2|p3|p4|p5|listing_s|details_p|Overall|audit_depth|product_url|concatenate
2026-08-27|August|Q3|2026|Walmart - US|United States|Acer|Spin 5|SKU-US-0013|Acer Spin 5 - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1299|1299|1299|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/acer-spin-5-intel-core-i9|"Walmart - US|Acer|Spin 5|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Walmart - US|United States|Samsung|Galaxy Book4 360|SKU-US-0014|Samsung Galaxy Book4 360 - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1346|1346|1346|USD|N|N|N|N|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/samsung-galaxy-book4-360-amd-ryzen-5|"Walmart - US|Samsung|Galaxy Book4 360|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Walmart - US|United States|MSI|Prestige 16 AI Evo|SKU-US-0015|MSI Prestige 16 AI Evo - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1393|1226|1226|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/msi-prestige-16-ai-evo-apple-m3|"Walmart - US|MSI|Prestige 16 AI Evo|Apple M3|M3"
2026-08-27|August|Q3|2026|Walmart - US|United States|Apple|"MacBook Pro 14"" M3"|SKU-US-0016|"Apple MacBook Pro 14"" M3 - Intel Core Ultra 5 125H (Laptop)"|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1440|1440|1440|USD|Y|Y|N|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/apple-macbook-pro-14-m3-intel-core-ultra-5|"Walmart - US|Apple|MacBook Pro 14"" M3|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Walmart - US|United States|Dell|Inspiron 16 Plus (7640)|SKU-US-0017|Dell Inspiron 16 Plus (7640) - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1487|1487|1487|USD|N|N|N|N|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/dell-inspiron-16-plus-7640--intel-core-i5|"Walmart - US|Dell|Inspiron 16 Plus (7640)|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Walmart - US|United States|HP|OMEN 16 Transcend|SKU-US-0018|HP OMEN 16 Transcend - AMD Ryzen 7 7840HS (Desktop PC)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1534|1350|1350|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/hp-omen-16-transcend-amd-ryzen-7|"Walmart - US|HP|OMEN 16 Transcend|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Walmart - US|United States|Lenovo|ThinkBook 16 Gen 6|SKU-US-0019|Lenovo ThinkBook 16 Gen 6 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1581|1581|1581|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/lenovo-thinkbook-16-gen-6-apple-m3-pro|"Walmart - US|Lenovo|ThinkBook 16 Gen 6|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Walmart - US|United States|ASUS|ExpertBook B9|SKU-US-0020|ASUS ExpertBook B9 - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1628|1335|1335|USD|Y|Y|Y|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/asus-expertbook-b9-intel-core-ultra-7|"Walmart - US|ASUS|ExpertBook B9|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Walmart - US|United States|Acer|Swift Go 14 AI|SKU-US-0021|Acer Swift Go 14 AI - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1675|1474|1474|USD|N|N|Y|Y|1P Retailer|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/acer-swift-go-14-ai-intel-core-i7|"Walmart - US|Acer|Swift Go 14 AI|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Walmart - US|United States|Samsung|Galaxy Book4 Ultra||Samsung Galaxy Book4 Ultra - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1722|1722|1722|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/samsung-galaxy-book4-ultra-intel-core-7|"Walmart - US|Samsung|Galaxy Book4 Ultra|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Walmart - US|United States|MSI|Cyborg 15|SKU-US-0023|MSI Cyborg 15 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1769|1769|1769|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/msi-cyborg-15-amd-ryzen-9|"Walmart - US|MSI|Cyborg 15|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Walmart - US|United States|Apple|"MacBook Pro 14"" M3"|SKU-US-0024|"Apple MacBook Pro 14"" M3 - Snapdragon X Elite X1E-80-100 (Desktop PC)"|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1816|1598|1598|USD|N|Y|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/apple-macbook-pro-14-m3-snapdragon-x-elite|"Walmart - US|Apple|MacBook Pro 14"" M3|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Walmart - US|United States|Dell|Alienware m16 R2|SKU-US-0025|Dell Alienware m16 R2 - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1863|1528|1528|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/dell-alienware-m16-r2-intel-core-ultra-9|"Walmart - US|Dell|Alienware m16 R2|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Walmart - US|United States|HP|Victus 15|SKU-US-0026|HP Victus 15 - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1910|1910|1910|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/hp-victus-15-intel-core-i9|"Walmart - US|HP|Victus 15|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Walmart - US|United States|Lenovo|LOQ 15IRX9|SKU-US-0027|Lenovo LOQ 15IRX9 - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1957|1722|1722|USD|N|N|N|N|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/lenovo-loq-15irx9-amd-ryzen-5|"Walmart - US|Lenovo|LOQ 15IRX9|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Walmart - US|United States|ASUS|Zenbook Duo (2024)|SKU-US-0028|ASUS Zenbook Duo (2024) - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2004|2004|2004|USD|N|Y|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/asus-zenbook-duo-2024--apple-m3|"Walmart - US|ASUS|Zenbook Duo (2024)|Apple M3|M3"
2026-08-27|August|Q3|2026|Walmart - US|United States|Acer|Swift X 14|SKU-US-0029|Acer Swift X 14 - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2051|2051|2051|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/acer-swift-x-14-intel-core-ultra-5|"Walmart - US|Acer|Swift X 14|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Walmart - US|United States|Samsung|Galaxy Book4 Pro|SKU-US-0030|Samsung Galaxy Book4 Pro - Intel Core i5 1335U (Desktop PC)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|2098|1846|1846|USD|N|N|N|N|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.walmart.com/products/samsung-galaxy-book4-pro-intel-core-i5|"Walmart - US|Samsung|Galaxy Book4 Pro|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Costco - US|United States|Apple|"MacBook Pro 16"" M3 Max"|SKU-US-0001|"Apple MacBook Pro 16"" M3 Max - Intel Core Ultra 7 155H (Laptop)"|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|824|824|824|USD|Y|N|Y|Y|1P Retailer|100|100|100|100|100|60|70|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/apple-macbook-pro-16-m3-max-intel-core-ultra-7|"Costco - US|Apple|MacBook Pro 16"" M3 Max|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Costco - US|United States|Dell|Inspiron 15 (3520)|SKU-US-0002|Dell Inspiron 15 (3520) - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|871|871|871|USD|N|N|Y|Y|1P Retailer|100|100|100|100|100|80|70|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/dell-inspiron-15-3520--intel-core-i7|"Costco - US|Dell|Inspiron 15 (3520)|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Costco - US|United States|HP|Pavilion Plus 14|SKU-US-0003|HP Pavilion Plus 14 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|918|808|808|USD|Y|N|N|Y|1P Retailer|100|100|100|80|100|60|90|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/hp-pavilion-plus-14-intel-core-7|"Costco - US|HP|Pavilion Plus 14|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Costco - US|United States|Lenovo|Legion Pro 7i|SKU-US-0004|Lenovo Legion Pro 7i - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|965|965|965|USD|N|Y|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/lenovo-legion-pro-7i-amd-ryzen-9|"Costco - US|Lenovo|Legion Pro 7i|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Costco - US|United States|ASUS|TUF Gaming A15|SKU-US-0005|ASUS TUF Gaming A15 - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1012|830|830|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/asus-tuf-gaming-a15-snapdragon-x-elite|"Costco - US|ASUS|TUF Gaming A15|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Costco - US|United States|Acer|Spin 5|SKU-US-0006|Acer Spin 5 - Intel Core Ultra 9 185H (Desktop PC)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1059|932|932|USD|Y|N|Y|Y|1P Retailer|100|100|100|80|100|80|90|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/acer-spin-5-intel-core-ultra-9|"Costco - US|Acer|Spin 5|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Costco - US|United States|Samsung|Galaxy Book4 Ultra|SKU-US-0007|Samsung Galaxy Book4 Ultra - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1106|1106|1106|USD|N|N|Y|Y|1P Retailer|80|100|100|100|100|60|70|90|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/samsung-galaxy-book4-ultra-intel-core-i9|"Costco - US|Samsung|Galaxy Book4 Ultra|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Costco - US|United States|MSI|Cyborg 15|SKU-US-0008|MSI Cyborg 15 - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1153|1153|1153|USD|N|Y|N|N|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.costco.com/products/msi-cyborg-15-amd-ryzen-5|"Costco - US|MSI|Cyborg 15|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Costco - US|United States|Apple|"MacBook Pro 16"" M3 Max"|SKU-US-0009|"Apple MacBook Pro 16"" M3 Max - Apple M3 M3 (Laptop)"|Apple|Apple M3|M3|3nm Apple Silicon|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1200|1056|1056|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/apple-macbook-pro-16-m3-max-apple-m3|"Costco - US|Apple|MacBook Pro 16"" M3 Max|Apple M3|M3"
2026-08-27|August|Q3|2026|Costco - US|United States|Dell|Inspiron 16 Plus (7640)|SKU-US-0010|Dell Inspiron 16 Plus (7640) - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1247|1023|1023|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.costco.com/products/dell-inspiron-16-plus-7640--intel-core-ultra-5|"Costco - US|Dell|Inspiron 16 Plus (7640)|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Costco - US|United States|HP|OMEN 16 Transcend||HP OMEN 16 Transcend - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1294|1294|1294|USD|N|N|N|N|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.costco.com/products/hp-omen-16-transcend-intel-core-i5|"Costco - US|HP|OMEN 16 Transcend|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Costco - US|United States|Lenovo|ThinkBook 16 Gen 6|SKU-US-0012|Lenovo ThinkBook 16 Gen 6 - AMD Ryzen 7 7840HS (Desktop PC)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1341|1180|1180|USD|N|Y|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/lenovo-thinkbook-16-gen-6-amd-ryzen-7|"Costco - US|Lenovo|ThinkBook 16 Gen 6|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Costco - US|United States|ASUS|ExpertBook B9|SKU-US-0013|ASUS ExpertBook B9 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1388|1388|1388|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/asus-expertbook-b9-apple-m3-pro|"Costco - US|ASUS|ExpertBook B9|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Costco - US|United States|Acer|Swift Go 14 AI|SKU-US-0014|Acer Swift Go 14 AI - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1435|1435|1435|USD|Y|N|Y|Y|1P Retailer|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://www.costco.com/products/acer-swift-go-14-ai-intel-core-ultra-7|"Costco - US|Acer|Swift Go 14 AI|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Costco - US|United States|Samsung|Galaxy Book4 Pro|SKU-US-0015|Samsung Galaxy Book4 Pro - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1482|1304|1304|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.costco.com/products/samsung-galaxy-book4-pro-intel-core-i7|"Costco - US|Samsung|Galaxy Book4 Pro|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Costco - US|United States|MSI|Stealth 16 AI Studio|SKU-US-0016|MSI Stealth 16 AI Studio - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1529|1529|1529|USD|Y|Y|N|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.costco.com/products/msi-stealth-16-ai-studio-intel-core-7|"Costco - US|MSI|Stealth 16 AI Studio|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Costco - US|United States|Apple|"MacBook Pro 16"" M3 Max"|SKU-US-0017|"Apple MacBook Pro 16"" M3 Max - AMD Ryzen 9 7945HX (Laptop)"|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1576|1576|1576|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/apple-macbook-pro-16-m3-max-amd-ryzen-9|"Costco - US|Apple|MacBook Pro 16"" M3 Max|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Costco - US|United States|Dell|Alienware m16 R2|SKU-US-0018|Dell Alienware m16 R2 - Snapdragon X Elite X1E-80-100 (Desktop PC)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1623|1428|1428|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/dell-alienware-m16-r2-snapdragon-x-elite|"Costco - US|Dell|Alienware m16 R2|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Costco - US|United States|HP|Victus 15|SKU-US-0019|HP Victus 15 - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1670|1670|1670|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.costco.com/products/hp-victus-15-intel-core-ultra-9|"Costco - US|HP|Victus 15|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Costco - US|United States|Lenovo|LOQ 15IRX9|SKU-US-0020|Lenovo LOQ 15IRX9 - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1717|1408|1408|USD|N|Y|Y|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.costco.com/products/lenovo-loq-15irx9-intel-core-i9|"Costco - US|Lenovo|LOQ 15IRX9|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Costco - US|United States|ASUS|Zenbook Duo (2024)|SKU-US-0021|ASUS Zenbook Duo (2024) - AMD Ryzen 5 7520U (Laptop)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1764|1552|1552|USD|N|N|N|N|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/asus-zenbook-duo-2024--amd-ryzen-5|"Costco - US|ASUS|Zenbook Duo (2024)|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Costco - US|United States|Acer|Swift X 14||Acer Swift X 14 - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1811|1811|1811|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/acer-swift-x-14-apple-m3|"Costco - US|Acer|Swift X 14|Apple M3|M3"
2026-08-27|August|Q3|2026|Costco - US|United States|Samsung|Galaxy Book4 360|SKU-US-0023|Samsung Galaxy Book4 360 - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1858|1858|1858|USD|Y|N|N|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.costco.com/products/samsung-galaxy-book4-360-intel-core-ultra-5|"Costco - US|Samsung|Galaxy Book4 360|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Costco - US|United States|MSI|Modern 14|SKU-US-0024|MSI Modern 14 - Intel Core i5 1335U (Desktop PC)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1905|1676|1676|USD|N|Y|N|N|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.costco.com/products/msi-modern-14-intel-core-i5|"Costco - US|MSI|Modern 14|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Costco - US|United States|Apple|"MacBook Pro 16"" M3 Max"|SKU-US-0025|"Apple MacBook Pro 16"" M3 Max - AMD Ryzen 7 7840HS (Laptop)"|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1952|1601|1601|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/apple-macbook-pro-16-m3-max-amd-ryzen-7|"Costco - US|Apple|MacBook Pro 16"" M3 Max|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Costco - US|United States|Dell|Latitude 5540|SKU-US-0026|Dell Latitude 5540 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1999|1999|1999|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.costco.com/products/dell-latitude-5540-apple-m3-pro|"Costco - US|Dell|Latitude 5540|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Costco - US|United States|HP|EliteBook 840 G10|SKU-US-0027|HP EliteBook 840 G10 - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|2046|1800|1800|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.costco.com/products/hp-elitebook-840-g10-intel-core-ultra-7|"Costco - US|HP|EliteBook 840 G10|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Costco - US|United States|Lenovo|ThinkPad X1 Carbon Gen 12|SKU-US-0028|Lenovo ThinkPad X1 Carbon Gen 12 - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2093|2093|2093|USD|N|Y|Y|Y|1P Retailer|80|0||||||40||40|LISTING_ONLY (2-Rule)|https://www.costco.com/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-i7|"Costco - US|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core i7|13700H"
