sku_id|retailer|country|oem|model|processor|is_evo|evo_badge_detected|details_p|Overall|audit_depth|product_url
SKU-CN-0014|JD - CN|China|HP|Spectre x360 14|Intel Core 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.jd.com/products/hp-spectre-x360-14-intel-core-7
SKU-CN-0017|JD - CN|China|Acer|Predator Helios 16|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/acer-predator-helios-16-intel-core-ultra-9
SKU-CN-0021|JD - CN|China|Dell|XPS 14 (9440)|Intel Core Ultra 5|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.jd.com/products/dell-xps-14-9440--intel-core-ultra-5
|JD - CN|China|HP|Spectre x360 16|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/hp-spectre-x360-16-intel-core-i5
SKU-CN-0025|JD - CN|China|Acer|Nitro 16|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/acer-nitro-16-intel-core-ultra-7
SKU-CN-0026|JD - CN|China|Samsung|Galaxy Book4 360|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/samsung-galaxy-book4-360-intel-core-i7
SKU-CN-0027|JD - CN|China|MSI|Raider GE78 HX|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/msi-raider-ge78-hx-intel-core-7
SKU-CN-0031|JD - CN|China|Lenovo|IdeaPad Slim 5|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.jd.com/products/lenovo-ideapad-slim-5-intel-core-i9
SKU-CN-0002|Tmall - CN|China|Acer|Aspire 5|Intel Core Ultra 5|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.tmall.com/products/acer-aspire-5-intel-core-ultra-5
SKU-CN-0003|Tmall - CN|China|Samsung|Galaxy Book4 Pro|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.tmall.com/products/samsung-galaxy-book4-pro-intel-core-i5
SKU-CN-0007|Tmall - CN|China|HP|Spectre x360 14|Intel Core i7|N|NO||90|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/hp-spectre-x360-14-intel-core-i7
SKU-CN-0008|Tmall - CN|China|Lenovo|"Yoga Pro 9i (16"")"|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/lenovo-yoga-pro-9i-16--intel-core-7
|Tmall - CN|China|Samsung|Galaxy Book4 360|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/samsung-galaxy-book4-360-intel-core-ultra-9
SKU-CN-0015|Tmall - CN|China|HP|Spectre x360 16|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/hp-spectre-x360-16-intel-core-ultra-5
SKU-CN-0016|Tmall - CN|China|Lenovo|Yoga 7i 2-in-1|Intel Core i5|N|NO||50|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/lenovo-yoga-7i-2-in-1-intel-core-i5
SKU-CN-0019|Tmall - CN|China|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/samsung-galaxy-book4-ultra-intel-core-ultra-7
SKU-CN-0020|Tmall - CN|China|MSI|Prestige 16 AI Evo|Intel Core i7|N|NO||50|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/msi-prestige-16-ai-evo-intel-core-i7
SKU-CN-0021|Tmall - CN|China|Apple|"MacBook Pro 16"" M3 Max"|Intel Core 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.tmall.com/products/apple-macbook-pro-16-m3-max-intel-core-7
SKU-KR-0001|Coupang - KR|South Korea|Lenovo|"Yoga Pro 9i (16"")"|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.coupang.com/products/lenovo-yoga-pro-9i-16--intel-core-i7
SKU-KR-0002|Coupang - KR|South Korea|ASUS|Vivobook S 15 OLED|Intel Core 7|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.coupang.com/products/asus-vivobook-s-15-oled-intel-core-7
SKU-KR-0005|Coupang - KR|South Korea|MSI|Prestige 16 AI Evo|Intel Core Ultra 9|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.coupang.com/products/msi-prestige-16-ai-evo-intel-core-ultra-9
SKU-KR-0009|Coupang - KR|South Korea|Lenovo|Yoga 7i 2-in-1|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.coupang.com/products/lenovo-yoga-7i-2-in-1-intel-core-ultra-5
SKU-KR-0010|Coupang - KR|South Korea|ASUS|ROG Zephyrus G16|Intel Core i5|N|NO|87|92|FULL_PDP_AUDIT (7-Rule)|https://www.coupang.com/products/asus-rog-zephyrus-g16-intel-core-i5
SKU-KR-0013|Coupang - KR|South Korea|MSI|Cyborg 15|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/msi-cyborg-15-intel-core-ultra-7
SKU-KR-0014|Coupang - KR|South Korea|Apple|"MacBook Air 13"" M3"|Intel Core i7|N|NO||90|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/apple-macbook-air-13-m3-intel-core-i7
SKU-KR-0015|Coupang - KR|South Korea|Dell|XPS 16 (9640)|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/dell-xps-16-9640--intel-core-7
SKU-KR-0019|Coupang - KR|South Korea|Acer|TravelMate P6|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/acer-travelmate-p6-intel-core-i9
|Coupang - KR|South Korea|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/apple-macbook-air-13-m3-intel-core-ultra-5
SKU-KR-0023|Coupang - KR|South Korea|Dell|Inspiron 15 (3520)|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/dell-inspiron-15-3520--intel-core-i5
SKU-KR-0026|Coupang - KR|South Korea|ASUS|TUF Gaming A15|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/asus-tuf-gaming-a15-intel-core-ultra-7
SKU-KR-0027|Coupang - KR|South Korea|Acer|Spin 5|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/acer-spin-5-intel-core-i7
SKU-KR-0028|Coupang - KR|South Korea|Samsung|Galaxy Book4 Ultra|Intel Core 7|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.coupang.com/products/samsung-galaxy-book4-ultra-intel-core-7
SKU-KR-0003|Gmarket - KR|South Korea|ASUS|ROG Zephyrus G16|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.gmarket.co.kr/products/asus-rog-zephyrus-g16-intel-core-ultra-5
SKU-KR-0004|Gmarket - KR|South Korea|Acer|Nitro 16|Intel Core i5|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.gmarket.co.kr/products/acer-nitro-16-intel-core-i5
SKU-KR-0007|Gmarket - KR|South Korea|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 7|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.gmarket.co.kr/products/apple-macbook-air-15-m3-intel-core-ultra-7
SKU-KR-0008|Gmarket - KR|South Korea|Dell|XPS 16 (9640)|Intel Core i7|N|NO||50|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/dell-xps-16-9640--intel-core-i7
SKU-KR-0009|Gmarket - KR|South Korea|HP|Envy x360 15|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/hp-envy-x360-15-intel-core-7
SKU-KR-0013|Gmarket - KR|South Korea|Samsung|Galaxy Book4 Ultra|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/samsung-galaxy-book4-ultra-intel-core-i9
SKU-KR-0016|Gmarket - KR|South Korea|Dell|Inspiron 15 (3520)|Intel Core Ultra 5|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/dell-inspiron-15-3520--intel-core-ultra-5
SKU-KR-0017|Gmarket - KR|South Korea|HP|Pavilion Plus 14|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/hp-pavilion-plus-14-intel-core-i5
SKU-KR-0020|Gmarket - KR|South Korea|Acer|Spin 5|Intel Core Ultra 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/acer-spin-5-intel-core-ultra-7
SKU-KR-0021|Gmarket - KR|South Korea|Samsung|Galaxy Book4 Pro|Intel Core i7|N|NO||90|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/samsung-galaxy-book4-pro-intel-core-i7
|Gmarket - KR|South Korea|MSI|Raider GE78 HX|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/msi-raider-ge78-hx-intel-core-7
SKU-KR-0025|Gmarket - KR|South Korea|HP|OMEN 16 Transcend|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.gmarket.co.kr/products/hp-omen-16-transcend-intel-core-ultra-9
SKU-PL-0001|Komputronik - PL|Poland|Dell|XPS 16 (9640)|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.komputronik.pl/products/dell-xps-16-9640--intel-core-ultra-7
SKU-PL-0002|Komputronik - PL|Poland|HP|Envy x360 15|Intel Core i7|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.komputronik.pl/products/hp-envy-x360-15-intel-core-i7
SKU-PL-0003|Komputronik - PL|Poland|Lenovo|IdeaPad Slim 5|Intel Core 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.komputronik.pl/products/lenovo-ideapad-slim-5-intel-core-7
SKU-PL-0007|Komputronik - PL|Poland|MSI|Raider GE78 HX|Intel Core i9|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.komputronik.pl/products/msi-raider-ge78-hx-intel-core-i9
SKU-PL-0010|Komputronik - PL|Poland|HP|Pavilion Plus 14|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/hp-pavilion-plus-14-intel-core-ultra-5
|Komputronik - PL|Poland|Lenovo|Legion Pro 7i|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/lenovo-legion-pro-7i-intel-core-i5
SKU-PL-0014|Komputronik - PL|Poland|Samsung|Galaxy Book4 360|Intel Core Ultra 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/samsung-galaxy-book4-360-intel-core-ultra-7
SKU-PL-0015|Komputronik - PL|Poland|MSI|Prestige 16 AI Evo|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/msi-prestige-16-ai-evo-intel-core-i7
SKU-PL-0016|Komputronik - PL|Poland|Apple|"MacBook Pro 14"" M3"|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/apple-macbook-pro-14-m3-intel-core-7
SKU-PL-0019|Komputronik - PL|Poland|Lenovo|ThinkBook 16 Gen 6|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/lenovo-thinkbook-16-gen-6-intel-core-ultra-9
SKU-PL-0020|Komputronik - PL|Poland|ASUS|ExpertBook B9|Intel Core i9|N|NO||50|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/asus-expertbook-b9-intel-core-i9
SKU-PL-0023|Komputronik - PL|Poland|MSI|Cyborg 15|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/msi-cyborg-15-intel-core-ultra-5
SKU-PL-0027|Komputronik - PL|Poland|Lenovo|LOQ 15IRX9|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/lenovo-loq-15irx9-intel-core-ultra-7
SKU-PL-0028|Komputronik - PL|Poland|ASUS|Zenbook Duo (2024)|Intel Core i7|N|NO||40|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/asus-zenbook-duo-2024--intel-core-i7
SKU-PL-0029|Komputronik - PL|Poland|Acer|Swift X 14|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.komputronik.pl/products/acer-swift-x-14-intel-core-7
SKU-PL-0001|TERG / MediaExpert - PL|Poland|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-intel-core-i9
SKU-PL-0004|TERG / MediaExpert - PL|Poland|Lenovo|Legion Pro 7i|Intel Core Ultra 5|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mediaexpert.pl/products/lenovo-legion-pro-7i-intel-core-ultra-5
SKU-PL-0005|TERG / MediaExpert - PL|Poland|ASUS|TUF Gaming A15|Intel Core i5|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mediaexpert.pl/products/asus-tuf-gaming-a15-intel-core-i5
SKU-PL-0008|TERG / MediaExpert - PL|Poland|MSI|Cyborg 15|Intel Core Ultra 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mediaexpert.pl/products/msi-cyborg-15-intel-core-ultra-7
SKU-PL-0009|TERG / MediaExpert - PL|Poland|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-intel-core-i7
SKU-PL-0010|TERG / MediaExpert - PL|Poland|Dell|Inspiron 16 Plus (7640)|Intel Core 7|Y|YES|87|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediaexpert.pl/products/dell-inspiron-16-plus-7640--intel-core-7
SKU-PL-0013|TERG / MediaExpert - PL|Poland|ASUS|ExpertBook B9|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/asus-expertbook-b9-intel-core-ultra-9
SKU-PL-0014|TERG / MediaExpert - PL|Poland|Acer|Swift Go 14 AI|Intel Core i9|N|NO||90|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/acer-swift-go-14-ai-intel-core-i9
SKU-PL-0017|TERG / MediaExpert - PL|Poland|Apple|"MacBook Pro 16"" M3 Max"|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/apple-macbook-pro-16-m3-max-intel-core-ultra-5
SKU-PL-0021|TERG / MediaExpert - PL|Poland|ASUS|Zenbook Duo (2024)|Intel Core Ultra 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/asus-zenbook-duo-2024--intel-core-ultra-7
|TERG / MediaExpert - PL|Poland|Acer|Swift X 14|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/acer-swift-x-14-intel-core-i7
SKU-PL-0023|TERG / MediaExpert - PL|Poland|Samsung|Galaxy Book4 360|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/samsung-galaxy-book4-360-intel-core-7
SKU-PL-0026|TERG / MediaExpert - PL|Poland|Dell|Latitude 5540|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/dell-latitude-5540-intel-core-ultra-9
SKU-PL-0027|TERG / MediaExpert - PL|Poland|HP|EliteBook 840 G10|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediaexpert.pl/products/hp-elitebook-840-g10-intel-core-i9
SKU-SE-0002|Elkjop - SE|Sweden|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 7|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.se/products/apple-macbook-air-13-m3-intel-core-ultra-7
SKU-SE-0003|Elkjop - SE|Sweden|Dell|Inspiron 16 Plus (7640)|Intel Core i7|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.se/products/dell-inspiron-16-plus-7640--intel-core-i7
SKU-SE-0004|Elkjop - SE|Sweden|HP|OMEN 16 Transcend|Intel Core 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.se/products/hp-omen-16-transcend-intel-core-7
SKU-SE-0007|Elkjop - SE|Sweden|Acer|Swift Go 14 AI|Intel Core Ultra 9|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.se/products/acer-swift-go-14-ai-intel-core-ultra-9
SKU-SE-0008|Elkjop - SE|Sweden|Samsung|Galaxy Book4 360|Intel Core i9|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.se/products/samsung-galaxy-book4-360-intel-core-i9
|Elkjop - SE|Sweden|Dell|Alienware m16 R2|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/dell-alienware-m16-r2-intel-core-ultra-5
SKU-SE-0015|Elkjop - SE|Sweden|Acer|Swift X 14|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/acer-swift-x-14-intel-core-ultra-7
SKU-SE-0016|Elkjop - SE|Sweden|Samsung|Galaxy Book4 Ultra|Intel Core i7|N|NO||50|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/samsung-galaxy-book4-ultra-intel-core-i7
SKU-SE-0017|Elkjop - SE|Sweden|MSI|Raider GE78 HX|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/msi-raider-ge78-hx-intel-core-7
SKU-SE-0020|Elkjop - SE|Sweden|HP|EliteBook 840 G10|Intel Core Ultra 9|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/hp-elitebook-840-g10-intel-core-ultra-9
SKU-SE-0021|Elkjop - SE|Sweden|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core i9|N|NO||90|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-i9
SKU-SE-0025|Elkjop - SE|Sweden|MSI|Prestige 16 AI Evo|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/msi-prestige-16-ai-evo-intel-core-i5
SKU-SE-0028|Elkjop - SE|Sweden|HP|Spectre x360 14|Intel Core Ultra 7|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.elgiganten.se/products/hp-spectre-x360-14-intel-core-ultra-7
SKU-NO-0001|Elkjop - NO|Norway|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.elkjop.no/products/samsung-galaxy-book4-ultra-intel-core-ultra-9
SKU-NO-0002|Elkjop - NO|Norway|MSI|Raider GE78 HX|Intel Core i9|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.elkjop.no/products/msi-raider-ge78-hx-intel-core-i9
SKU-NO-0005|Elkjop - NO|Norway|HP|Victus 15|Intel Core Ultra 5|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.elkjop.no/products/hp-victus-15-intel-core-ultra-5
SKU-NO-0009|Elkjop - NO|Norway|Samsung|Galaxy Book4 Pro|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/samsung-galaxy-book4-pro-intel-core-ultra-7
SKU-NO-0010|Elkjop - NO|Norway|MSI|Prestige 16 AI Evo|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/msi-prestige-16-ai-evo-intel-core-i7
|Elkjop - NO|Norway|Apple|"MacBook Air 15"" M3"|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/apple-macbook-air-15-m3-intel-core-7
SKU-NO-0014|Elkjop - NO|Norway|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core Ultra 9|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-ultra-9
SKU-NO-0015|Elkjop - NO|Norway|ASUS|Zenbook 14 OLED|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/asus-zenbook-14-oled-intel-core-i9
SKU-NO-0019|Elkjop - NO|Norway|Apple|"MacBook Air 15"" M3"|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/apple-macbook-air-15-m3-intel-core-i5
|Elkjop - NO|Norway|Lenovo|"Yoga Pro 9i (16"")"|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/lenovo-yoga-pro-9i-16--intel-core-ultra-7
SKU-NO-0023|Elkjop - NO|Norway|ASUS|Vivobook S 15 OLED|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/asus-vivobook-s-15-oled-intel-core-i7
SKU-NO-0027|Elkjop - NO|Norway|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/apple-macbook-air-15-m3-intel-core-ultra-9
SKU-NO-0028|Elkjop - NO|Norway|Dell|XPS 14 (9440)|Intel Core i9|N|NO||40|LISTING_ONLY (2-Rule)|https://www.elkjop.no/products/dell-xps-14-9440--intel-core-i9
SKU-DK-0003|Elgiganten - DK|Denmark|MSI|Cyborg 15|Intel Core Ultra 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.dk/products/msi-cyborg-15-intel-core-ultra-7
SKU-DK-0004|Elgiganten - DK|Denmark|Apple|"MacBook Pro 14"" M3"|Intel Core i7|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.dk/products/apple-macbook-pro-14-m3-intel-core-i7
SKU-DK-0005|Elgiganten - DK|Denmark|Dell|Latitude 5540|Intel Core 7|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.elgiganten.dk/products/dell-latitude-5540-intel-core-7
SKU-DK-0008|Elgiganten - DK|Denmark|ASUS|Zenbook 14 OLED|Intel Core Ultra 9|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/asus-zenbook-14-oled-intel-core-ultra-9
SKU-DK-0009|Elgiganten - DK|Denmark|Acer|Aspire 5|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/acer-aspire-5-intel-core-i9
SKU-DK-0013|Elgiganten - DK|Denmark|Dell|G15 Gaming (5530)|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/dell-g15-gaming-5530--intel-core-i5
SKU-DK-0016|Elgiganten - DK|Denmark|ASUS|Vivobook S 15 OLED|Intel Core Ultra 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/asus-vivobook-s-15-oled-intel-core-ultra-7
SKU-DK-0017|Elgiganten - DK|Denmark|Acer|Predator Helios 16|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/acer-predator-helios-16-intel-core-i7
SKU-DK-0021|Elgiganten - DK|Denmark|Dell|XPS 14 (9440)|Intel Core Ultra 9|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/dell-xps-14-9440--intel-core-ultra-9
|Elgiganten - DK|Denmark|HP|Spectre x360 16|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/hp-spectre-x360-16-intel-core-i9
SKU-DK-0025|Elgiganten - DK|Denmark|Acer|Nitro 16|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/acer-nitro-16-intel-core-ultra-5
SKU-DK-0026|Elgiganten - DK|Denmark|Samsung|Galaxy Book4 360|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.elgiganten.dk/products/samsung-galaxy-book4-360-intel-core-i5
SKU-TR-0002|MediaMarkt - TR|Turkey|Acer|Aspire 5|Intel Core Ultra 9|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.com.tr/products/acer-aspire-5-intel-core-ultra-9
SKU-TR-0003|MediaMarkt - TR|Turkey|Samsung|Galaxy Book4 Pro|Intel Core i9|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.com.tr/products/samsung-galaxy-book4-pro-intel-core-i9
SKU-TR-0007|MediaMarkt - TR|Turkey|HP|Spectre x360 14|Intel Core i5|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.mediamarkt.com.tr/products/hp-spectre-x360-14-intel-core-i5
SKU-TR-0010|MediaMarkt - TR|Turkey|Acer|Predator Helios 16|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/acer-predator-helios-16-intel-core-ultra-7
|MediaMarkt - TR|Turkey|Samsung|Galaxy Book4 360|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/samsung-galaxy-book4-360-intel-core-i7
SKU-TR-0015|MediaMarkt - TR|Turkey|HP|Spectre x360 16|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/hp-spectre-x360-16-intel-core-ultra-9
SKU-TR-0016|MediaMarkt - TR|Turkey|Lenovo|Yoga 7i 2-in-1|Intel Core i9|N|NO||50|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/lenovo-yoga-7i-2-in-1-intel-core-i9
SKU-TR-0019|MediaMarkt - TR|Turkey|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/samsung-galaxy-book4-ultra-intel-core-ultra-5
SKU-TR-0020|MediaMarkt - TR|Turkey|MSI|Prestige 16 AI Evo|Intel Core i5|N|NO||50|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/msi-prestige-16-ai-evo-intel-core-i5
SKU-TR-0023|MediaMarkt - TR|Turkey|HP|Envy x360 15|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/hp-envy-x360-15-intel-core-ultra-7
SKU-TR-0025|MediaMarkt - TR|Turkey|ASUS|ROG Strix SCAR 18|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/asus-rog-strix-scar-18-intel-core-7
SKU-TR-0028|MediaMarkt - TR|Turkey|MSI|Cyborg 15|Intel Core Ultra 9|Y|YES||40|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/msi-cyborg-15-intel-core-ultra-9
SKU-TR-0029|MediaMarkt - TR|Turkey|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mediamarkt.com.tr/products/apple-macbook-pro-16-m3-max-intel-core-i9
